hervID,avg_tumor,avg_normal,logFC,pvalue,threshold
herv_4258,0.0171400044297022,0.00196736875655431,3.12302818063699,9.41057410393926e-66,None
herv_1764,0.0467705106871144,0.00537770536423221,3.12053656206338,3.56781866440254e-99,None
herv_4245,0.012437278774198,0.00143231978277154,3.11824533136235,2.36341430906222e-41,None
herv_5305,0.0981552708340547,0.0113349730074906,3.11428478544224,2.63241439156282e-56,None
herv_4391,0.00176808183614305,0.00020441565917603,3.11260742913119,6.45738971504608e-15,None
herv_4421,0.755767802152722,0.0876468314588015,3.1081692151826,0,None
herv_3149,0.0557016035795585,0.0064627848576779,3.10749099049544,2.84674960514217e-157,None
herv_2035,0.0422380565549251,0.00490270616900749,3.10689325022468,6.52574661035623e-45,None
herv_1475,0.329602186939569,0.0383275794850187,3.10427101985632,3.21410813202237e-148,None
herv_4163,0.0402473126377434,0.00468903305430712,3.10153010176339,7.29227028811683e-212,None
herv_6152,0.130598502024779,0.0152188074026217,3.10121113524646,3.62126204299515e-206,None
herv_813,0.11204174271507,0.0130673714681648,3.0999954546048,1.09935662638929e-149,None
herv_5856,0.0381787520939484,0.00445896820259551,3.0979881309774,3.37184269359524e-191,None
